x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	3.286e-01	7.335e-02	7.335e-02	7.335e-02	3.676e-03
0	4	2.428e-01	9.817e-02	5.604e-02	5.604e-02	2.832e-02
0	5	nan	1.058e-01	1.058e-01	7.492e-02	1.038e-02
0	6	nan	2.435e-01	1.221e-01	9.319e-02	4.839e-03
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.575e-01	8.603e-02	6.254e-02	3.092e-02	3.092e-02
1	4	5.151e-01	1.212e-01	1.663e-02	1.281e-02	1.281e-02
1	5	nan	2.522e-01	1.101e-01	2.146e-02	2.146e-02
1	6	nan	2.332e-01	9.912e-02	2.591e-02	1.872e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	8.054e-01	7.210e-02	7.210e-02	4.223e-02	2.559e-02
2	4	6.681e-01	1.020e-01	9.969e-02	3.046e-02	1.263e-02
2	5	nan	1.550e-01	7.731e-02	7.731e-02	1.782e-02
2	6	nan	2.152e-01	4.268e-02	6.896e-03	6.896e-03
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	1.134e-02	1.134e-02	1.134e-02	1.134e-02
3	4	nan	1.110e-01	9.842e-02	2.025e-02	1.447e-02
3	5	nan	nan	2.737e-01	8.531e-02	8.531e-02
3	6	nan	nan	1.309e-01	4.066e-03	4.066e-03
3	7	nan	nan	nan	nan	nan
