x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.157e-01	4.316e-02	6.148e-03	6.148e-03	6.148e-03
0	1	4.376e-01	5.969e-02	5.969e-02	3.926e-02	2.639e-02
0	2	nan	6.815e-02	3.652e-02	2.385e-02	2.385e-02
0	3	nan	1.285e-01	7.581e-02	1.460e-02	1.460e-02
0	4	nan	nan	2.394e-01	5.696e-02	5.696e-02
0	5	nan	nan	nan	9.360e-02	3.648e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.820e-01	2.277e-01	1.954e-01	1.006e-01	8.087e-02
1	1	nan	9.787e-02	9.787e-02	9.787e-02	5.348e-02
1	2	nan	1.132e-01	1.132e-01	9.254e-02	2.318e-02
1	3	nan	7.039e-02	7.039e-02	4.819e-02	4.819e-02
1	4	nan	nan	1.562e-01	6.976e-02	5.588e-02
1	5	nan	nan	nan	1.179e-01	1.938e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	6.572e-01	2.034e-01	2.034e-01	1.567e-01
2	1	nan	9.181e-02	9.181e-02	9.181e-02	4.522e-02
2	2	nan	1.033e-01	9.760e-02	9.681e-02	3.210e-02
2	3	nan	1.806e-01	1.255e-01	3.423e-02	3.423e-02
2	4	nan	nan	1.559e-01	1.106e-01	6.137e-02
2	5	nan	nan	nan	6.529e-01	7.158e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	2.295e-01	2.295e-01	2.295e-01
3	2	nan	nan	4.476e-02	4.476e-02	2.939e-02
3	3	nan	nan	4.845e-02	4.845e-02	5.949e-03
3	4	nan	nan	nan	2.282e-01	2.279e-01
3	5	nan	nan	nan	nan	2.290e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
