x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.941e-01	2.309e-01	1.772e-01	1.045e-01	3.629e-02
0	1	4.769e-01	2.306e-01	2.305e-01	8.263e-02	4.521e-02
0	2	3.595e-01	2.307e-01	2.301e-01	2.301e-01	2.301e-01
0	3	nan	3.107e-01	2.344e-01	2.065e-01	2.710e-02
0	4	nan	nan	2.207e-01	9.140e-02	9.140e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	7.031e-01	2.519e-01	2.343e-01	2.343e-01	2.303e-01
1	1	5.918e-01	2.319e-01	2.303e-01	2.300e-01	5.371e-02
1	2	8.470e-01	2.402e-01	2.300e-01	2.300e-01	2.300e-01
1	3	nan	2.755e-01	2.310e-01	2.303e-01	9.929e-02
1	4	nan	nan	2.675e-01	2.302e-01	2.302e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	4.728e-01	2.611e-01	2.450e-01	2.305e-01
2	1	nan	2.630e-01	2.310e-01	2.310e-01	5.151e-03
2	2	nan	3.727e-01	3.727e-01	2.303e-01	1.311e-02
2	3	nan	nan	2.315e-01	2.315e-01	5.175e-02
2	4	nan	nan	6.739e-01	2.318e-01	2.317e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.762e-01	2.447e-01
3	1	nan	nan	nan	2.321e-01	1.007e-01
3	2	nan	nan	nan	2.346e-01	2.309e-01
3	3	nan	nan	nan	nan	2.307e-01
3	4	nan	nan	nan	3.006e-01	2.316e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
