x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.673e-01	2.539e-01	1.997e-01	8.408e-02	4.490e-02
0	1	4.238e-01	2.303e-01	4.418e-02	2.032e-02	1.202e-02
0	2	5.607e-01	2.309e-01	2.309e-01	2.306e-01	5.980e-03
0	3	8.279e-01	2.463e-01	2.436e-01	2.332e-01	2.302e-01
0	4	nan	nan	nan	2.302e-01	2.302e-01
0	5	nan	nan	nan	nan	2.326e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	2.979e-01	1.071e-01	8.847e-02	6.377e-02
1	1	5.001e-01	2.459e-01	1.410e-01	6.037e-02	5.903e-02
1	2	6.733e-01	2.540e-01	2.306e-01	4.619e-02	4.619e-02
1	3	nan	2.344e-01	2.311e-01	2.305e-01	2.302e-01
1	4	nan	nan	nan	2.302e-01	2.300e-01
1	5	nan	nan	nan	nan	3.144e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.629e-01	5.611e-01	4.202e-01	2.341e-01
2	1	nan	3.496e-01	2.339e-01	1.227e-01	8.273e-02
2	2	nan	2.304e-01	2.304e-01	2.303e-01	2.301e-01
2	3	nan	2.360e-01	2.305e-01	2.301e-01	2.300e-01
2	4	nan	nan	nan	2.306e-01	2.306e-01
2	5	nan	nan	nan	nan	2.581e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	4.706e-01	4.104e-01	4.104e-01
3	1	nan	nan	2.341e-01	2.331e-01	2.331e-01
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	5.600e-01	4.032e-01
3	5	nan	nan	nan	nan	2.791e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
