x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.494e-01	2.377e-01	2.319e-01	2.300e-01	3.782e-02
0	1	3.616e-01	2.309e-01	2.309e-01	1.066e-01	2.670e-02
0	2	5.600e-01	2.313e-01	2.312e-01	2.312e-01	1.596e-01
0	3	nan	2.549e-01	2.304e-01	2.303e-01	2.300e-01
0	4	nan	nan	3.712e-01	2.635e-01	2.310e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.763e-01	3.979e-02	3.979e-02	3.979e-02	3.979e-02
1	1	5.764e-01	2.301e-01	4.940e-02	2.091e-02	8.221e-03
1	2	6.747e-01	2.319e-01	2.319e-01	2.302e-01	2.300e-01
1	3	nan	4.487e-01	2.878e-01	1.716e-01	8.537e-02
1	4	nan	nan	2.559e-01	2.419e-01	2.330e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	4.045e-01	4.045e-01	8.025e-02	8.025e-02
2	1	nan	2.332e-01	2.332e-01	6.902e-03	6.902e-03
2	2	nan	5.605e-01	5.600e-01	5.600e-01	2.710e-01
2	3	nan	5.540e-01	2.595e-01	2.595e-01	2.436e-02
2	4	nan	nan	3.078e-01	2.724e-01	2.413e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	2.309e-01
3	1	nan	nan	nan	nan	2.302e-01
3	2	nan	5.616e-01	5.602e-01	5.601e-01	2.445e-01
3	3	nan	5.607e-01	2.312e-01	2.312e-01	2.312e-01
3	4	nan	nan	2.538e-01	2.538e-01	2.538e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
