x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	6.112e-01	1.148e-01	4.958e-02	4.328e-02	1.714e-02
0	1	3.007e-01	1.039e-01	2.735e-02	2.021e-02	3.055e-03
0	2	4.621e-01	2.304e-01	2.304e-01	2.301e-01	2.301e-01
0	3	nan	2.355e-01	2.320e-01	2.311e-01	2.303e-01
0	4	nan	nan	2.348e-01	2.319e-01	2.319e-01
0	5	nan	nan	nan	2.319e-01	2.300e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.639e-01	2.410e-01	2.350e-01	2.303e-01	3.916e-02
1	1	5.662e-01	2.301e-01	2.301e-01	2.300e-01	4.993e-02
1	2	6.552e-01	2.338e-01	2.316e-01	2.316e-01	2.300e-01
1	3	nan	2.318e-01	2.308e-01	2.304e-01	2.300e-01
1	4	nan	nan	2.323e-01	2.323e-01	2.302e-01
1	5	nan	nan	nan	2.349e-01	2.304e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.769e-01	2.303e-01	2.303e-01	2.303e-01
2	1	nan	2.316e-01	2.309e-01	2.302e-01	2.301e-01
2	2	nan	2.352e-01	2.305e-01	2.304e-01	2.300e-01
2	3	nan	nan	2.310e-01	2.301e-01	2.301e-01
2	4	nan	nan	2.303e-01	2.303e-01	2.301e-01
2	5	nan	nan	nan	2.602e-01	2.335e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	2.398e-01	2.301e-01	2.301e-01
3	4	nan	nan	2.315e-01	2.304e-01	2.301e-01
3	5	nan	nan	nan	5.614e-01	5.600e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
