x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.653e-01	2.653e-01	2.653e-01	2.303e-01	2.303e-01
0	1	4.486e-01	2.307e-01	4.222e-02	4.222e-02	1.240e-03
0	2	8.006e-01	2.307e-01	1.317e-01	3.066e-02	6.636e-03
0	3	nan	2.691e-01	2.300e-01	3.118e-02	9.209e-03
0	4	nan	nan	nan	2.335e-01	2.304e-01
0	5	nan	nan	nan	2.301e-01	2.301e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	8.895e-01	3.498e-01	2.300e-01	2.300e-01	2.300e-01
1	1	5.807e-01	2.365e-01	2.302e-01	2.302e-01	1.450e-02
1	2	5.608e-01	2.428e-01	2.302e-01	2.302e-01	1.760e-02
1	3	nan	4.699e-01	2.323e-01	2.323e-01	1.537e-02
1	4	nan	nan	nan	2.303e-01	2.301e-01
1	5	nan	nan	nan	2.329e-01	2.301e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.604e-01	3.016e-01	2.436e-01	2.398e-01
2	1	nan	2.525e-01	2.373e-01	2.300e-01	2.300e-01
2	2	nan	2.411e-01	2.326e-01	2.308e-01	2.308e-01
2	3	nan	2.418e-01	2.331e-01	2.310e-01	8.834e-02
2	4	nan	nan	nan	2.403e-01	8.695e-02
2	5	nan	nan	nan	2.307e-01	2.303e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	5.615e-01	5.602e-01	5.602e-01	5.600e-01
3	1	nan	4.023e-01	4.023e-01	2.597e-01	2.428e-01
3	2	nan	2.528e-01	2.307e-01	2.307e-01	2.305e-01
3	3	nan	nan	3.052e-01	2.548e-01	9.438e-02
3	4	nan	nan	3.082e-01	2.301e-01	6.858e-02
3	5	nan	nan	nan	2.570e-01	2.301e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
