x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.678e-01	2.417e-01	1.234e-01	1.234e-01	1.234e-01
0	1	5.611e-01	2.313e-01	1.009e-01	1.009e-01	1.009e-01
0	2	3.546e-01	5.666e-02	5.666e-02	1.161e-02	7.340e-03
0	3	nan	2.460e-01	9.824e-02	1.803e-02	1.619e-02
0	4	nan	nan	5.618e-01	1.222e-01	2.602e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	7.983e-01	3.635e-01	2.306e-01	2.305e-01	2.301e-01
1	1	5.946e-01	2.332e-01	2.321e-01	1.345e-01	4.509e-02
1	2	7.103e-01	2.403e-01	7.833e-03	7.833e-03	7.833e-03
1	3	nan	6.025e-02	4.173e-02	4.173e-02	4.173e-02
1	4	nan	nan	3.113e-01	1.243e-01	5.732e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.326e-01	2.314e-01	8.746e-02	8.746e-02
2	1	nan	2.308e-01	2.308e-01	6.473e-02	6.473e-02
2	2	nan	5.600e-01	2.382e-01	2.382e-01	2.341e-01
2	3	nan	2.696e-01	2.305e-01	2.305e-01	2.305e-01
2	4	nan	nan	1.301e-01	1.080e-01	8.552e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	2.434e-01	2.411e-01	2.358e-01
3	2	nan	nan	2.423e-01	2.361e-01	2.340e-01
3	3	nan	nan	2.338e-01	2.308e-01	2.301e-01
3	4	nan	nan	2.316e-01	2.303e-01	2.216e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
