x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.626e-01	2.428e-01	2.337e-01	2.337e-01	8.377e-02
0	1	5.605e-01	2.300e-01	4.806e-02	4.806e-02	8.171e-03
0	2	6.017e-01	2.348e-01	2.304e-01	2.304e-01	1.791e-02
0	3	nan	5.602e-01	2.306e-01	2.301e-01	2.300e-01
0	4	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	3.056e-01	2.472e-01	2.309e-01	1.252e-01
1	1	2.912e-01	2.306e-01	2.303e-01	2.303e-01	3.223e-02
1	2	5.948e-01	2.316e-01	2.307e-01	6.450e-02	1.132e-02
1	3	nan	2.308e-01	2.304e-01	2.303e-01	8.630e-03
1	4	nan	nan	nan	nan	nan
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.762e-01	1.716e-01	1.716e-01	1.716e-01
2	1	nan	3.018e-01	2.316e-01	1.349e-01	3.204e-02
2	2	nan	2.315e-01	2.315e-01	2.311e-01	7.139e-03
2	3	nan	2.375e-01	2.303e-01	2.301e-01	2.301e-01
2	4	nan	nan	nan	nan	nan
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	2.495e-01	2.397e-01	2.397e-01
3	1	nan	5.608e-01	8.091e-02	8.091e-02	2.550e-02
3	2	nan	2.302e-01	2.302e-01	2.302e-01	3.123e-02
3	3	nan	2.458e-01	2.302e-01	2.302e-01	2.302e-01
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
