x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.749e-01	3.063e-01	2.340e-01	2.300e-01	2.300e-01
0	1	4.053e-01	2.313e-01	2.316e-02	1.016e-02	2.930e-03
0	2	2.434e-01	2.308e-01	2.308e-01	4.507e-02	4.507e-02
0	3	nan	2.301e-01	2.301e-01	2.301e-01	6.952e-03
0	4	nan	nan	nan	nan	2.311e-01
0	5	nan	nan	nan	nan	2.319e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.715e-01	2.667e-01	2.303e-01	2.303e-01	1.192e-01
1	1	5.803e-01	1.963e-02	1.807e-02	1.807e-02	1.807e-02
1	2	6.523e-01	2.317e-01	2.306e-01	1.582e-02	3.249e-03
1	3	nan	2.303e-01	6.305e-03	6.305e-03	6.305e-03
1	4	nan	nan	nan	nan	1.607e-02
1	5	nan	nan	nan	nan	2.340e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	7.963e-01	2.300e-01	2.300e-01	2.300e-01
2	1	nan	2.571e-01	2.300e-01	2.300e-01	2.300e-01
2	2	nan	2.300e-01	2.300e-01	2.300e-01	2.300e-01
2	3	nan	2.451e-01	2.301e-01	1.072e-02	1.072e-02
2	4	nan	nan	nan	nan	1.277e-01
2	5	nan	nan	nan	nan	2.345e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	2.339e-01	2.302e-01	2.301e-01
3	1	nan	nan	2.303e-01	2.300e-01	2.300e-01
3	2	nan	nan	2.311e-01	2.300e-01	2.300e-01
3	3	nan	nan	nan	2.306e-01	1.007e-02
3	4	nan	nan	nan	nan	7.271e-02
3	5	nan	nan	nan	nan	5.600e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
