x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.616e-01	2.305e-01	2.305e-01	2.305e-01	1.696e-01
0	1	3.973e-01	2.414e-01	2.301e-01	2.261e-02	2.261e-02
0	2	5.618e-01	2.318e-01	2.301e-01	2.301e-01	2.301e-01
0	3	nan	2.301e-01	2.301e-01	2.301e-01	2.300e-01
0	4	nan	nan	nan	2.306e-01	5.899e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	4.007e-01	3.440e-01	2.341e-01	2.302e-01
1	1	4.137e-01	2.317e-01	2.301e-01	2.301e-01	2.300e-01
1	2	5.369e-01	2.660e-01	2.302e-01	2.302e-01	2.302e-01
1	3	nan	2.307e-01	2.302e-01	2.300e-01	2.530e-02
1	4	nan	nan	5.975e-01	2.308e-01	7.398e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	4.052e-01	2.319e-01	2.310e-01	7.347e-02
2	1	nan	2.811e-01	2.326e-01	1.106e-01	3.028e-02
2	2	nan	2.414e-01	2.300e-01	2.300e-01	2.300e-01
2	3	nan	5.600e-01	4.616e-01	9.269e-02	1.149e-02
2	4	nan	nan	5.904e-01	7.875e-02	1.940e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	3.012e-01	2.470e-01	2.354e-01
3	1	nan	nan	2.602e-01	2.204e-01	3.992e-03
3	2	nan	nan	nan	2.300e-01	5.353e-02
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
