x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.661e-01	2.486e-01	2.316e-01	2.314e-01	2.314e-01
0	1	3.834e-01	2.316e-01	7.891e-02	7.221e-02	7.221e-02
0	2	2.818e-01	2.703e-01	2.486e-01	2.306e-01	3.930e-02
0	3	nan	2.302e-01	2.302e-01	2.302e-01	2.743e-03
0	4	nan	2.313e-01	2.309e-01	2.304e-01	2.301e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	2.303e-01	2.303e-01	2.303e-01	2.303e-01
1	1	5.709e-01	2.379e-01	2.309e-01	1.022e-01	6.573e-02
1	2	7.486e-01	2.341e-01	2.304e-01	3.401e-02	1.924e-02
1	3	nan	2.304e-01	2.301e-01	4.083e-02	2.089e-02
1	4	nan	2.313e-01	2.303e-01	2.303e-01	2.300e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	3.897e-01	3.642e-01	2.304e-01	2.304e-01
2	1	nan	2.817e-01	2.308e-01	2.308e-01	3.437e-02
2	2	nan	2.543e-01	2.332e-01	2.302e-01	5.885e-02
2	3	nan	2.924e-01	2.309e-01	2.309e-01	2.128e-02
2	4	nan	2.408e-01	2.309e-01	2.309e-01	2.309e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	5.606e-01	2.336e-01
3	1	nan	nan	2.389e-01	2.309e-01	2.302e-01
3	2	nan	nan	2.300e-01	2.300e-01	2.300e-01
3	3	nan	3.998e-01	2.325e-01	2.300e-01	2.300e-01
3	4	nan	3.929e-01	2.305e-01	2.303e-01	2.300e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
