x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.614e-01	2.346e-01	2.315e-01	2.315e-01	1.237e-01
0	1	5.601e-01	2.354e-01	2.317e-01	3.330e-02	2.668e-02
0	2	2.967e-01	2.302e-01	7.586e-02	7.586e-02	2.244e-02
0	3	nan	2.307e-01	2.307e-01	2.304e-01	3.253e-02
0	4	nan	nan	2.306e-01	2.303e-01	2.300e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.018e-01	2.304e-01	2.304e-01	2.304e-01	8.620e-02
1	1	5.661e-01	2.317e-01	2.303e-01	2.303e-01	8.523e-02
1	2	nan	2.428e-01	2.357e-01	2.310e-01	2.310e-01
1	3	nan	2.361e-01	2.329e-01	2.309e-01	6.891e-02
1	4	nan	2.443e-01	2.302e-01	2.302e-01	2.302e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.854e-01	2.854e-01	2.456e-01	2.352e-01
2	1	nan	2.309e-01	2.309e-01	2.309e-01	2.304e-01
2	2	nan	2.893e-01	2.306e-01	2.306e-01	2.302e-01
2	3	nan	2.342e-01	2.304e-01	2.303e-01	3.365e-02
2	4	nan	2.349e-01	2.304e-01	2.302e-01	2.302e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	5.602e-01	4.352e-01
3	1	nan	2.772e-01	2.562e-01	2.408e-01	2.308e-01
3	2	nan	nan	2.673e-01	2.322e-01	2.312e-01
3	3	nan	nan	2.390e-01	1.822e-01	3.214e-02
3	4	nan	2.494e-01	2.379e-01	2.307e-01	2.306e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
