x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.662e-01	2.347e-01	2.304e-01	2.304e-01	2.304e-01
0	1	2.566e-01	2.316e-01	2.304e-01	2.303e-01	2.301e-01
0	2	5.932e-01	2.932e-01	2.430e-01	2.328e-01	2.303e-01
0	3	nan	6.633e-02	1.964e-02	1.648e-02	4.643e-03
0	4	nan	nan	nan	nan	3.319e-02
0	5	nan	nan	nan	nan	5.616e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.972e-01	2.306e-01	2.306e-01	2.306e-01	2.306e-01
1	1	2.318e-01	2.308e-01	2.305e-01	2.302e-01	2.300e-01
1	2	6.618e-01	2.355e-01	2.315e-01	2.308e-01	2.308e-01
1	3	nan	1.234e-02	9.715e-03	9.715e-03	6.619e-03
1	4	nan	nan	nan	nan	2.303e-01
1	5	nan	nan	nan	nan	2.322e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	5.652e-01	3.156e-01	2.437e-01	2.343e-01	2.303e-01
2	1	nan	2.648e-01	2.306e-01	2.303e-01	2.301e-01
2	2	nan	2.725e-01	2.344e-01	2.303e-01	2.303e-01
2	3	nan	2.414e-01	2.310e-01	2.303e-01	2.303e-01
2	4	nan	nan	nan	nan	2.486e-01
2	5	nan	nan	nan	nan	2.305e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.336e-01	2.336e-01
3	1	nan	nan	nan	2.311e-01	2.305e-01
3	2	nan	nan	nan	2.319e-01	2.312e-01
3	3	nan	nan	nan	2.328e-01	2.303e-01
3	4	nan	nan	nan	nan	2.342e-01
3	5	nan	nan	nan	nan	3.246e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
