x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.336e-01	1.505e-01	2.493e-02	2.493e-02	2.493e-02
0	1	2.284e-01	6.447e-02	5.633e-02	1.289e-02	1.289e-02
0	2	5.620e-01	1.340e-01	2.172e-02	2.172e-02	2.172e-02
0	3	nan	6.037e-02	6.037e-02	5.875e-02	3.615e-02
0	4	nan	nan	1.162e-01	7.019e-02	2.218e-02
0	5	nan	nan	nan	1.398e-01	2.724e-02
0	6	nan	nan	nan	6.513e-01	4.153e-02
0	7	nan	nan	nan	nan	nan
1	0	6.523e-01	2.091e-01	2.091e-01	2.091e-01	1.501e-01
1	1	6.707e-01	1.015e-01	1.015e-01	1.005e-01	8.180e-02
1	2	nan	6.516e-02	6.516e-02	3.898e-02	2.365e-02
1	3	nan	3.392e-01	1.339e-01	3.325e-02	5.222e-03
1	4	nan	nan	5.001e-02	1.188e-02	1.188e-02
1	5	nan	nan	nan	2.582e-01	1.642e-02
1	6	nan	nan	nan	6.517e-01	2.848e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	3.086e-01	3.086e-01	2.197e-01	2.197e-01
2	1	nan	3.257e-01	1.268e-01	9.930e-02	8.383e-02
2	2	nan	1.148e-02	1.148e-02	1.148e-02	1.148e-02
2	3	nan	4.563e-01	1.562e-01	3.195e-02	2.789e-02
2	4	nan	2.899e-01	2.331e-01	1.488e-01	1.137e-01
2	5	nan	nan	nan	5.632e-01	9.942e-02
2	6	nan	nan	nan	nan	2.286e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	3.177e-01	2.326e-01	1.884e-01	1.005e-01
3	2	nan	5.863e-02	5.654e-02	3.000e-02	3.000e-02
3	3	nan	1.438e-01	5.495e-02	5.495e-02	4.205e-02
3	4	nan	nan	2.088e-01	1.731e-01	1.113e-01
3	5	nan	nan	nan	6.541e-01	2.059e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
