x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.336e-01	2.288e-01	7.774e-02	4.002e-02	2.152e-02
0	1	2.566e-01	9.959e-02	9.959e-02	5.295e-02	3.210e-02
0	2	6.630e-01	1.000e-01	9.944e-02	4.026e-02	3.548e-02
0	3	nan	2.291e-01	1.237e-01	1.237e-01	4.261e-02
0	4	nan	nan	2.360e-01	3.240e-02	3.240e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.506e-01	2.409e-01	7.887e-02	7.887e-02	3.853e-02
1	1	6.520e-01	1.343e-01	9.594e-02	4.283e-02	1.998e-02
1	2	9.048e-01	1.499e-01	1.280e-01	6.763e-02	3.363e-03
1	3	nan	2.201e-01	1.323e-01	6.330e-02	6.330e-02
1	4	nan	nan	1.058e-01	1.005e-01	2.528e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	4.629e-01	8.648e-02	8.648e-02	1.450e-02
2	1	nan	1.381e-01	9.288e-02	7.715e-02	7.139e-02
2	2	nan	2.300e-01	2.300e-01	2.124e-01	2.124e-01
2	3	nan	2.322e-01	9.085e-02	3.724e-02	1.519e-02
2	4	nan	nan	3.874e-02	3.104e-03	2.164e-03
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	2.523e-01	1.029e-01	1.029e-01
3	1	nan	nan	1.410e-01	5.617e-02	5.339e-02
3	2	nan	nan	nan	2.385e-01	2.293e-01
3	3	nan	nan	6.053e-01	1.768e-01	2.262e-02
3	4	nan	nan	6.590e-01	1.097e-01	9.806e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
