x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.181e-01	2.348e-01	9.882e-02	3.141e-02	1.810e-02
0	1	2.451e-01	1.453e-01	3.764e-02	1.694e-02	8.378e-03
0	2	5.838e-01	1.222e-01	1.222e-01	5.067e-03	5.067e-03
0	3	6.634e-01	1.591e-01	1.000e-01	1.000e-01	8.801e-02
0	4	nan	nan	3.183e-01	1.413e-01	9.745e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	2.320e-01	2.300e-01	1.054e-01	5.976e-02
1	1	6.751e-01	3.414e-02	3.414e-02	2.043e-02	2.043e-02
1	2	nan	2.291e-01	5.209e-02	1.547e-02	1.547e-02
1	3	nan	1.931e-01	1.535e-01	1.535e-01	1.660e-02
1	4	nan	nan	1.229e-01	1.229e-01	1.003e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	4.555e-01	3.077e-01	2.299e-01	2.174e-01
2	1	nan	2.405e-01	2.992e-02	2.658e-02	2.658e-02
2	2	nan	3.518e-01	2.585e-01	1.229e-01	5.854e-02
2	3	nan	1.755e-01	2.832e-02	1.163e-02	1.163e-02
2	4	nan	nan	7.914e-02	7.914e-02	7.914e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.651e-01	2.312e-01
3	1	nan	nan	2.750e-01	9.917e-02	4.432e-02
3	2	nan	nan	6.055e-01	2.505e-02	2.505e-02
3	3	nan	3.160e-01	1.004e-01	9.733e-02	9.733e-02
3	4	nan	nan	2.574e-01	1.125e-01	6.720e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
