x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.829e-01	1.734e-01	1.301e-01	1.194e-01	1.117e-01
0	1	2.704e-01	8.781e-02	3.068e-02	3.616e-03	3.616e-03
0	2	3.539e-01	1.277e-01	5.295e-03	5.295e-03	4.108e-03
0	3	7.007e-01	1.265e-01	9.221e-02	8.631e-02	8.631e-02
0	4	nan	nan	nan	1.804e-01	4.780e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.522e-01	1.319e-01	3.809e-02	3.809e-02	3.809e-02
1	1	6.517e-01	2.025e-01	1.336e-01	2.531e-02	1.247e-02
1	2	nan	1.060e-01	4.494e-02	4.494e-02	3.817e-02
1	3	nan	2.044e-01	8.624e-02	1.479e-02	1.479e-02
1	4	nan	nan	nan	8.871e-02	6.787e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.420e-01	7.234e-02	6.366e-02	6.366e-02
2	1	nan	1.369e-01	1.369e-01	9.750e-02	1.121e-03
2	2	nan	1.086e-01	1.002e-01	5.447e-02	5.115e-02
2	3	nan	2.543e-01	1.406e-01	9.982e-02	2.373e-02
2	4	nan	nan	nan	4.231e-02	4.231e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	4.728e-01	1.876e-01	6.441e-02
3	2	nan	nan	1.643e-01	1.940e-03	1.940e-03
3	3	nan	nan	nan	nan	nan
3	4	nan	nan	nan	nan	2.641e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
