x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	5.600e-01	2.292e-01	7.123e-02	7.123e-02	4.562e-03
0	1	5.990e-02	5.990e-02	4.139e-02	3.147e-02	7.793e-04
0	2	6.515e-01	3.852e-02	3.796e-02	3.796e-02	3.796e-02
0	3	nan	1.492e-01	3.250e-02	1.250e-02	1.250e-02
0	4	nan	nan	7.081e-02	2.411e-02	1.691e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	2.212e-01	1.276e-01	1.003e-01	1.003e-01
1	1	6.729e-01	9.752e-02	9.752e-02	9.752e-02	9.752e-02
1	2	4.127e-01	1.000e-01	3.756e-02	3.756e-02	3.400e-02
1	3	nan	1.681e-01	1.014e-01	6.479e-02	2.133e-02
1	4	nan	nan	nan	7.381e-02	2.015e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	2.343e-01	2.303e-01	2.289e-01	1.912e-01
2	1	nan	1.279e-01	1.279e-01	1.279e-01	8.800e-02
2	2	nan	2.297e-01	1.441e-01	7.336e-02	4.722e-02
2	3	nan	1.639e-02	1.639e-02	1.639e-02	1.639e-02
2	4	nan	nan	nan	2.290e-01	4.853e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	2.452e-01	1.394e-01	1.394e-01
3	1	nan	nan	2.131e-01	1.322e-01	6.988e-02
3	2	nan	nan	2.274e-01	4.102e-02	4.102e-02
3	3	nan	nan	2.297e-01	1.025e-01	1.079e-02
3	4	nan	nan	nan	1.102e-01	6.840e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
