x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	2.475e-01	4.629e-02	4.629e-02	4.629e-02	1.397e-02
0	1	2.449e-01	9.969e-02	3.757e-02	2.848e-02	1.775e-02
0	2	6.588e-01	1.073e-01	9.841e-02	3.190e-02	2.165e-02
0	3	nan	9.240e-02	2.645e-02	2.645e-02	6.540e-03
0	4	nan	2.670e-01	9.835e-02	9.835e-02	9.835e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	9.963e-02	9.963e-02	9.539e-02	9.539e-02
1	1	5.662e-01	6.380e-03	6.380e-03	6.380e-03	6.380e-03
1	2	6.521e-01	1.748e-02	1.265e-02	1.265e-02	5.018e-03
1	3	nan	1.002e-01	4.350e-02	2.802e-02	1.691e-02
1	4	nan	1.768e-01	1.753e-01	1.208e-01	2.703e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	2.553e-01	2.390e-01	1.153e-01
2	1	nan	1.383e-01	9.993e-02	6.998e-02	6.046e-02
2	2	nan	3.411e-01	2.301e-01	7.215e-02	7.215e-02
2	3	nan	2.640e-01	4.955e-02	4.955e-02	3.166e-02
2	4	nan	2.527e-01	4.713e-02	4.713e-02	4.713e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.440e-01	2.005e-01
3	1	nan	5.203e-01	2.396e-01	2.272e-01	1.004e-01
3	2	nan	5.076e-01	2.426e-01	7.710e-02	2.264e-02
3	3	nan	nan	1.031e-01	9.972e-02	9.972e-02
3	4	nan	nan	1.090e-01	4.850e-02	2.937e-03
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
