x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	5.605e-01	5.604e-01	5.600e-01	2.309e-01
0	1	6.014e-01	2.707e-01	2.301e-01	2.301e-01	8.628e-02
0	2	3.429e-01	2.337e-01	2.301e-01	2.301e-01	1.006e-02
0	3	5.767e-01	2.308e-01	2.307e-01	2.300e-01	8.008e-02
0	4	nan	2.308e-01	2.308e-01	2.307e-01	8.765e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	5.640e-01	5.601e-01	5.600e-01	9.059e-02
1	1	2.649e-01	2.336e-01	2.304e-01	2.304e-01	2.853e-02
1	2	4.913e-01	2.301e-01	2.301e-01	2.301e-01	7.530e-02
1	3	6.089e-01	2.301e-01	2.301e-01	2.301e-01	7.364e-03
1	4	nan	2.646e-01	2.303e-01	6.243e-02	3.039e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.821e-01	5.603e-01	5.603e-01	1.546e-01
2	1	nan	5.078e-01	2.328e-01	2.300e-01	2.810e-02
2	2	nan	2.355e-01	2.315e-01	2.307e-01	2.301e-01
2	3	nan	2.410e-01	2.311e-01	2.302e-01	2.744e-02
2	4	nan	1.980e-01	4.053e-02	1.202e-02	1.202e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	5.602e-01	5.602e-01	2.749e-01
3	2	nan	nan	2.580e-01	2.323e-01	2.306e-01
3	3	nan	nan	3.483e-01	2.699e-01	2.305e-01
3	4	nan	nan	nan	nan	2.327e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
