x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	2.316e-01
0	1	5.602e-01	2.751e-01	2.417e-01	2.314e-01	1.337e-01
0	2	4.713e-01	2.411e-01	2.300e-01	8.795e-02	6.214e-02
0	3	5.693e-01	2.320e-01	2.307e-01	2.300e-01	4.612e-02
0	4	9.012e-01	2.332e-01	2.306e-01	3.409e-02	1.078e-02
0	5	nan	nan	2.371e-01	2.312e-01	3.947e-03
0	6	nan	nan	nan	nan	2.610e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	3.484e-01
1	1	nan	3.068e-01	2.547e-01	2.504e-01	2.109e-02
1	2	6.014e-01	2.312e-01	2.312e-01	2.302e-01	8.657e-02
1	3	5.739e-01	2.349e-01	2.302e-01	2.300e-01	2.363e-02
1	4	nan	4.640e-01	2.798e-01	6.632e-02	1.312e-02
1	5	nan	5.704e-01	2.476e-01	2.353e-01	3.911e-02
1	6	nan	nan	nan	nan	2.818e-01
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	8.391e-01
2	1	nan	5.604e-01	2.362e-01	2.345e-01	2.309e-01
2	2	4.769e-01	3.824e-01	2.451e-01	2.309e-01	2.302e-01
2	3	nan	2.579e-01	2.304e-01	2.303e-01	2.303e-01
2	4	nan	5.613e-01	5.601e-01	2.300e-01	2.144e-01
2	5	nan	5.670e-01	2.976e-01	2.302e-01	2.300e-01
2	6	nan	nan	nan	nan	5.608e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	2.696e-01	2.410e-01	2.357e-01
3	2	nan	3.118e-01	2.327e-01	1.359e-01	1.154e-01
3	3	nan	2.566e-01	2.321e-01	2.303e-01	2.302e-01
3	4	nan	nan	nan	2.305e-01	2.300e-01
3	5	nan	nan	2.762e-01	2.304e-01	2.303e-01
3	6	nan	nan	nan	nan	5.602e-01
3	7	nan	nan	nan	nan	nan
