x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	2.627e-01
0	1	6.599e-01	2.623e-01	2.533e-01	2.252e-02	2.427e-03
0	2	4.691e-01	1.750e-01	2.923e-02	2.923e-02	2.023e-02
0	3	5.758e-01	2.310e-01	4.632e-02	6.859e-03	4.646e-04
0	4	nan	5.611e-01	5.600e-01	1.537e-02	4.853e-03
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	5.698e-01
1	1	7.920e-01	3.407e-01	2.310e-01	9.924e-03	9.924e-03
1	2	5.649e-01	2.312e-01	1.351e-01	2.302e-02	8.629e-04
1	3	5.048e-01	2.313e-01	1.061e-01	9.414e-02	3.305e-03
1	4	nan	5.198e-01	2.679e-01	2.303e-01	1.042e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	2.585e-01	2.333e-01	3.549e-02	3.549e-02
2	2	8.229e-01	1.423e-01	1.423e-01	1.043e-01	1.541e-02
2	3	nan	2.928e-01	9.091e-02	4.795e-02	2.735e-02
2	4	nan	nan	3.492e-01	2.303e-01	3.327e-03
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	5.603e-01	5.603e-01	5.600e-01
3	2	nan	nan	2.304e-01	2.304e-01	2.301e-01
3	3	nan	nan	2.302e-01	2.302e-01	2.463e-02
3	4	nan	nan	5.602e-01	5.601e-01	5.600e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
