x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	5.638e-01	2.543e-01	2.309e-01	2.309e-01	1.613e-01
0	2	5.629e-01	1.094e-01	1.094e-01	6.976e-02	1.557e-02
0	3	5.733e-01	7.772e-02	4.293e-02	3.259e-02	2.092e-02
0	4	nan	2.315e-01	2.315e-01	2.315e-01	2.134e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	6.725e-01	2.314e-01	2.313e-01	2.313e-01	2.305e-01
1	2	2.881e-01	2.304e-01	2.301e-01	2.300e-01	2.489e-02
1	3	8.069e-01	2.308e-01	2.300e-01	2.300e-01	2.300e-01
1	4	nan	2.524e-01	2.473e-01	2.307e-01	2.307e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	2.901e-01	2.778e-01	2.386e-01	2.311e-01
2	2	nan	2.379e-01	2.375e-01	2.328e-01	2.302e-01
2	3	nan	2.335e-01	2.300e-01	2.300e-01	2.300e-01
2	4	nan	5.612e-01	2.615e-01	2.383e-01	2.309e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	2.306e-01
3	3	nan	nan	nan	nan	6.477e-02
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
