x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	5.604e-01	3.362e-01	2.300e-01
0	1	5.826e-01	2.355e-01	2.355e-01	2.355e-01	2.355e-01
0	2	4.572e-01	2.306e-01	2.306e-01	5.541e-02	5.541e-02
0	3	5.720e-01	2.304e-01	2.304e-01	1.751e-01	1.441e-01
0	4	nan	5.601e-01	2.301e-01	4.294e-02	2.898e-03
0	5	nan	5.601e-01	3.220e-01	7.719e-02	1.002e-02
0	6	nan	nan	2.371e-01	2.371e-01	2.308e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	4.275e-01	2.755e-01	2.305e-01
1	1	nan	2.618e-01	2.610e-01	2.610e-01	2.301e-01
1	2	5.881e-01	2.306e-01	2.306e-01	2.305e-01	8.549e-02
1	3	5.614e-01	9.891e-02	4.972e-02	4.159e-02	1.723e-02
1	4	nan	2.713e-01	4.233e-02	6.042e-03	6.042e-03
1	5	nan	6.089e-01	2.305e-01	2.305e-01	2.305e-01
1	6	nan	nan	2.308e-01	1.833e-01	5.749e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	5.613e-01	2.338e-01
2	1	nan	nan	3.530e-01	3.530e-01	2.301e-01
2	2	7.727e-01	4.478e-01	3.227e-01	2.208e-01	1.420e-01
2	3	nan	2.456e-01	2.313e-01	2.300e-01	9.457e-02
2	4	nan	2.499e-01	2.302e-01	2.302e-01	2.300e-01
2	5	nan	nan	2.314e-01	2.303e-01	2.303e-01
2	6	nan	nan	2.346e-01	2.346e-01	2.309e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	2.302e-01
3	1	nan	nan	4.852e-01	3.447e-01	2.315e-01
3	2	nan	nan	3.157e-01	2.429e-01	1.304e-02
3	3	nan	nan	2.303e-01	2.303e-01	1.902e-02
3	4	nan	nan	nan	nan	2.305e-01
3	5	nan	nan	2.495e-01	2.312e-01	2.309e-01
3	6	nan	nan	2.867e-01	2.308e-01	2.306e-01
3	7	nan	nan	nan	nan	nan
