x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	5.643e-01	2.491e-01	2.303e-01	7.771e-02	7.089e-03
0	2	2.913e-01	2.306e-01	6.754e-02	2.356e-02	1.445e-02
0	3	3.320e-01	2.333e-01	8.576e-02	1.011e-02	1.011e-02
0	4	nan	2.335e-01	2.094e-01	1.427e-01	6.183e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	2.804e-01	2.303e-01	2.301e-01	5.551e-02
1	2	5.355e-01	2.309e-01	2.300e-01	2.300e-01	1.829e-02
1	3	6.708e-01	2.579e-01	2.301e-01	2.135e-02	1.233e-02
1	4	6.829e-01	5.601e-01	2.692e-01	7.128e-02	4.278e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	2.995e-01	2.311e-01	2.300e-01	2.300e-01
2	2	6.426e-01	3.114e-01	2.338e-01	2.300e-01	1.765e-02
2	3	nan	2.342e-01	2.311e-01	2.304e-01	3.434e-02
2	4	nan	5.602e-01	5.601e-01	2.306e-01	2.058e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	7.915e-01	2.301e-01	2.301e-01
3	2	nan	3.107e-01	2.314e-01	2.303e-01	2.300e-01
3	3	nan	2.496e-01	2.323e-01	2.302e-01	2.302e-01
3	4	nan	nan	nan	5.600e-01	5.600e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
