x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	2.606e-01
0	1	6.509e-01	2.600e-01	2.311e-01	2.311e-01	2.311e-01
0	2	3.622e-01	2.313e-01	2.311e-01	1.576e-01	9.992e-03
0	3	5.151e-01	2.300e-01	2.300e-01	1.007e-02	1.007e-02
0	4	nan	2.556e-02	2.556e-02	2.299e-02	2.299e-02
0	5	nan	nan	nan	2.301e-01	2.301e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	3.555e-01
1	1	6.520e-01	2.512e-01	2.331e-01	1.247e-01	4.966e-02
1	2	5.637e-01	2.303e-01	1.341e-01	3.867e-02	8.194e-03
1	3	5.985e-01	2.301e-01	5.934e-02	1.249e-02	1.249e-02
1	4	nan	2.471e-01	4.049e-02	8.114e-03	8.114e-03
1	5	nan	nan	nan	2.307e-01	3.294e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	3.050e-01
2	1	nan	5.600e-01	2.335e-01	1.648e-01	3.015e-02
2	2	nan	2.301e-01	1.326e-01	7.969e-02	1.623e-02
2	3	8.472e-01	2.301e-01	4.527e-02	4.527e-02	7.507e-03
2	4	nan	5.600e-01	5.600e-01	2.336e-01	1.444e-01
2	5	nan	nan	nan	2.306e-01	5.399e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	3.805e-01
3	1	nan	nan	2.702e-01	9.554e-02	8.100e-02
3	2	nan	2.500e-01	5.623e-02	3.008e-02	3.008e-02
3	3	nan	2.310e-01	7.393e-02	3.322e-02	1.952e-02
3	4	nan	nan	nan	2.305e-01	1.808e-02
3	5	nan	nan	nan	2.300e-01	1.413e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
