x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.197e-01	2.385e-01	2.090e-01	4.599e-02	4.594e-02
0	1	5.602e-01	2.305e-01	2.305e-01	2.304e-01	1.960e-02
0	2	nan	5.600e-01	5.600e-01	2.303e-01	2.302e-01
0	3	nan	3.566e-01	2.376e-01	2.306e-01	3.822e-03
0	4	nan	4.067e-01	2.474e-01	2.324e-01	2.300e-01
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	5.603e-01	2.341e-01	2.320e-01	2.320e-01	2.320e-01
1	1	nan	2.303e-01	2.303e-01	5.325e-02	2.180e-02
1	2	nan	5.600e-01	1.130e-01	8.060e-02	3.798e-02
1	3	nan	5.606e-01	2.315e-01	2.307e-01	3.858e-02
1	4	nan	5.610e-01	2.301e-01	2.300e-01	2.300e-01
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.605e-01	3.112e-01	1.089e-01	1.089e-01
2	1	nan	2.322e-01	2.304e-01	7.832e-02	8.176e-03
2	2	nan	2.380e-01	1.968e-01	2.007e-02	2.007e-02
2	3	nan	nan	5.604e-01	2.301e-01	2.124e-01
2	4	nan	4.299e-01	2.335e-01	2.306e-01	2.304e-01
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	2.470e-01
3	1	nan	nan	2.151e-01	2.151e-01	4.698e-02
3	2	nan	nan	2.578e-01	2.302e-01	3.287e-02
3	3	nan	nan	3.664e-01	2.362e-01	5.350e-02
3	4	nan	5.720e-01	2.307e-01	2.307e-01	2.302e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
