x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	4.249e-01	2.000e-01	1.269e-02	1.269e-02	1.269e-02
0	1	5.776e-01	5.252e-02	5.252e-02	5.252e-02	5.252e-02
0	2	nan	3.374e-01	2.492e-01	2.337e-01	2.324e-01
0	3	nan	3.884e-01	1.281e-01	1.281e-01	1.281e-01
0	4	nan	nan	4.420e-01	2.301e-01	5.735e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	6.368e-01	8.456e-02	6.641e-02	6.641e-02	2.749e-02
1	1	nan	2.301e-01	2.300e-01	2.960e-02	2.817e-02
1	2	nan	5.632e-01	2.417e-01	2.744e-02	2.744e-02
1	3	nan	5.609e-01	2.858e-01	2.301e-01	3.482e-02
1	4	nan	nan	2.863e-01	2.301e-01	2.317e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	5.629e-01	4.626e-01	1.321e-01	5.123e-02
2	1	nan	2.490e-01	5.695e-02	1.407e-02	1.195e-02
2	2	nan	nan	3.341e-02	3.341e-02	3.341e-02
2	3	nan	nan	2.632e-01	2.306e-01	4.638e-02
2	4	nan	nan	nan	nan	6.401e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.840e-01	2.302e-01
3	1	nan	nan	nan	2.300e-01	2.300e-01
3	2	nan	nan	2.930e-01	2.302e-01	2.302e-01
3	3	nan	nan	4.950e-01	2.427e-01	2.303e-01
3	4	nan	nan	nan	nan	1.849e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
