x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.616e-01	2.308e-01	2.308e-01	5.732e-02	3.703e-02
0	4	5.613e-01	1.743e-01	4.110e-02	3.163e-02	8.219e-03
0	5	6.655e-01	2.673e-01	2.302e-01	2.300e-01	3.954e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.811e-01	9.532e-02	9.532e-02	8.300e-02	4.681e-02
1	4	5.651e-01	1.167e-01	9.528e-02	7.571e-02	3.099e-02
1	5	nan	2.314e-01	9.096e-02	8.281e-02	2.560e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.310e-01	2.309e-01	2.301e-01	2.301e-01
2	4	6.706e-01	2.313e-01	2.306e-01	8.866e-02	4.678e-02
2	5	nan	2.402e-01	2.304e-01	2.300e-01	1.656e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	2.681e-01	2.311e-01
3	4	nan	2.327e-01	2.300e-01	7.610e-02	4.723e-02
3	5	nan	nan	2.606e-01	2.305e-01	8.528e-03
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
