x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	3.633e-01	2.438e-01	1.024e-01	1.291e-02	1.291e-02
0	4	3.370e-01	2.322e-01	2.312e-01	8.974e-02	2.233e-02
0	5	nan	2.362e-01	2.304e-01	2.296e-01	1.852e-02
0	6	nan	nan	nan	nan	2.315e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.188e-01	2.606e-01	2.313e-01	5.003e-02	9.849e-03
1	4	5.618e-01	2.303e-01	2.303e-01	1.591e-01	1.911e-02
1	5	6.612e-01	2.410e-01	2.319e-01	2.303e-01	2.300e-01
1	6	nan	nan	nan	nan	2.304e-01
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	5.654e-01	2.424e-01	2.302e-01	2.302e-01	2.302e-01
2	4	nan	2.308e-01	2.301e-01	2.301e-01	1.694e-02
2	5	nan	5.604e-01	2.341e-01	2.307e-01	2.300e-01
2	6	nan	nan	nan	nan	2.303e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	2.335e-01	2.316e-01	2.304e-01	2.304e-01
3	4	nan	2.374e-01	2.301e-01	2.301e-01	2.301e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
