x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.663e-01	2.585e-01	2.322e-01	2.300e-01	3.333e-02
0	4	4.436e-01	2.331e-01	2.319e-01	4.743e-02	1.016e-02
0	5	nan	5.600e-01	2.300e-01	3.927e-02	1.030e-02
0	6	nan	nan	nan	2.566e-02	1.988e-02
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.604e-01	2.509e-01	2.509e-01	1.836e-01	2.743e-02
1	4	5.693e-01	1.258e-01	7.948e-02	1.787e-02	1.787e-02
1	5	nan	2.390e-01	2.301e-01	6.399e-02	1.037e-02
1	6	nan	nan	nan	2.301e-01	1.518e-01
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.905e-01	2.565e-01	2.302e-01	2.302e-01
2	4	5.800e-01	2.321e-01	2.301e-01	2.301e-01	4.640e-02
2	5	nan	2.448e-01	2.300e-01	2.300e-01	2.300e-01
2	6	nan	nan	nan	2.301e-01	2.301e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	2.919e-01	2.919e-01	2.919e-01
3	4	nan	2.313e-01	2.313e-01	1.101e-01	4.187e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	2.329e-01	2.303e-01
3	7	nan	nan	nan	nan	nan
