x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	4.552e-01	2.333e-01	2.305e-01	2.305e-01	5.191e-02
0	4	3.840e-01	2.305e-01	2.301e-01	2.301e-01	2.646e-02
0	5	6.373e-01	2.591e-01	2.300e-01	2.300e-01	9.897e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	3.207e-01	2.579e-01	2.421e-01	2.421e-01	9.293e-03
1	4	5.631e-01	2.325e-01	2.304e-01	2.304e-01	7.409e-03
1	5	nan	5.602e-01	2.304e-01	2.304e-01	2.302e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.713e-01	2.578e-01	2.301e-01	2.301e-01
2	4	6.193e-01	2.309e-01	2.304e-01	2.300e-01	2.300e-01
2	5	nan	5.602e-01	2.321e-01	2.321e-01	2.311e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	2.596e-01	2.511e-01	2.321e-01	2.300e-01
3	4	nan	2.341e-01	3.571e-02	3.571e-02	3.571e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
