x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	3.042e-01	2.361e-01	1.285e-01	6.832e-02	1.608e-02
0	4	5.613e-01	2.312e-01	2.312e-01	2.368e-02	1.421e-02
0	5	nan	4.075e-01	2.312e-01	5.496e-02	3.244e-03
0	6	nan	5.628e-01	2.358e-01	3.754e-02	9.973e-03
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.755e-01	2.307e-01	2.303e-01	2.301e-01	2.412e-03
1	4	5.629e-01	2.157e-01	4.679e-02	9.380e-03	9.380e-03
1	5	nan	5.600e-01	2.303e-01	4.221e-02	2.309e-03
1	6	nan	5.604e-01	2.307e-01	1.776e-02	1.500e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	6.207e-02	1.160e-02	1.160e-02	1.160e-02
2	4	6.759e-01	2.320e-01	2.302e-01	1.686e-02	1.021e-02
2	5	nan	4.515e-01	2.303e-01	7.655e-02	1.093e-02
2	6	nan	5.600e-01	7.890e-02	7.890e-02	7.788e-02
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	1.074e-01	2.603e-02
3	4	nan	2.319e-01	2.302e-01	2.123e-02	1.682e-02
3	5	nan	nan	5.601e-01	7.326e-02	6.550e-02
3	6	nan	nan	5.001e-01	2.302e-01	3.651e-02
3	7	nan	nan	nan	nan	nan
