x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.629e-01	2.422e-01	2.313e-01	2.302e-01	1.439e-01
0	4	5.026e-01	2.304e-01	2.301e-01	1.023e-01	2.441e-02
0	5	5.634e-01	2.385e-01	2.385e-01	2.353e-01	2.340e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.607e-01	2.302e-01	2.302e-01	2.300e-01	4.482e-02
1	4	5.621e-01	1.706e-01	4.980e-02	4.980e-02	2.663e-02
1	5	6.627e-01	2.306e-01	2.302e-01	2.302e-01	2.302e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	7.445e-01	2.344e-01	2.307e-01	2.301e-01	8.675e-03
2	4	6.092e-01	2.453e-01	2.302e-01	2.302e-01	3.026e-02
2	5	nan	2.606e-01	2.565e-01	2.308e-01	2.300e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	2.453e-01	2.453e-01	2.324e-01	2.324e-01
3	4	nan	2.316e-01	2.301e-01	2.301e-01	2.301e-01
3	5	nan	4.111e-01	2.593e-01	2.309e-01	2.302e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
