x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	3.718e-01	8.911e-02	6.345e-02	1.385e-02	1.385e-02
0	4	4.990e-01	2.319e-01	1.915e-01	3.303e-02	3.648e-03
0	5	6.393e-01	2.300e-01	2.300e-01	2.300e-01	2.300e-01
0	6	nan	5.606e-01	2.512e-01	2.344e-01	2.318e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.776e-01	2.410e-01	2.304e-01	4.917e-02	2.043e-03
1	4	5.623e-01	2.302e-01	2.302e-01	2.302e-01	6.318e-04
1	5	5.650e-01	2.308e-01	2.308e-01	2.308e-01	2.301e-01
1	6	nan	5.611e-01	2.350e-01	2.309e-01	2.309e-01
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.318e-01	2.306e-01	2.306e-01	2.306e-01
2	4	nan	2.305e-01	2.304e-01	2.302e-01	1.812e-02
2	5	nan	5.601e-01	5.600e-01	2.301e-01	2.300e-01
2	6	nan	5.626e-01	2.308e-01	2.307e-01	2.305e-01
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	2.325e-01	2.325e-01	2.301e-01
3	4	nan	nan	1.166e-01	1.166e-01	3.338e-02
3	5	nan	nan	nan	2.302e-01	2.300e-01
3	6	nan	nan	nan	2.301e-01	2.301e-01
3	7	nan	nan	nan	nan	nan
