x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	5.819e-01	2.277e-01
0	1	6.520e-01	1.071e-01	1.002e-01	1.002e-01	5.270e-02
0	2	2.972e-01	1.455e-01	8.165e-02	5.537e-02	3.474e-02
0	3	6.236e-01	1.117e-01	8.049e-02	4.465e-02	1.184e-02
0	4	6.839e-01	1.014e-01	1.014e-01	1.526e-02	1.526e-02
0	5	nan	nan	nan	1.190e-01	5.193e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	4.927e-01	1.275e-01
1	1	nan	2.534e-01	1.829e-01	1.037e-01	9.979e-02
1	2	6.539e-01	1.001e-01	7.177e-02	3.354e-02	2.635e-02
1	3	6.628e-01	2.302e-01	1.616e-01	4.876e-02	1.965e-02
1	4	nan	1.045e-01	1.045e-01	1.962e-02	1.869e-02
1	5	nan	nan	nan	1.313e-01	2.915e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	1.717e-01
2	1	nan	2.617e-01	1.740e-01	9.458e-02	1.271e-02
2	2	nan	2.302e-01	1.020e-01	7.992e-02	6.103e-02
2	3	nan	3.400e-01	2.376e-01	2.287e-01	6.555e-02
2	4	nan	nan	6.263e-01	1.831e-02	5.475e-03
2	5	nan	nan	nan	3.667e-01	9.585e-04
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	2.005e-01
3	1	nan	nan	6.537e-01	2.285e-01	1.014e-01
3	2	nan	2.459e-01	2.298e-01	1.253e-01	1.253e-01
3	3	nan	2.559e-01	1.106e-01	1.106e-01	1.106e-01
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
