x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	1.365e-01	1.365e-01
0	1	3.107e-01	4.907e-02	4.907e-02	4.907e-02	4.591e-02
0	2	5.277e-01	4.692e-02	1.956e-02	1.163e-02	1.163e-02
0	3	2.276e-01	8.197e-02	8.058e-02	7.906e-03	7.906e-03
0	4	nan	2.370e-02	4.781e-03	4.781e-03	4.781e-03
0	5	nan	nan	nan	nan	2.436e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	2.284e-01	9.694e-02
1	1	6.556e-01	2.266e-02	2.266e-02	2.266e-02	2.266e-02
1	2	6.001e-01	4.292e-02	4.292e-02	4.292e-02	9.030e-03
1	3	6.622e-01	9.280e-02	4.861e-02	1.042e-02	1.042e-02
1	4	nan	2.455e-01	2.455e-01	9.886e-02	9.886e-02
1	5	nan	nan	nan	nan	1.805e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	2.278e-01	2.278e-01
2	1	nan	2.273e-01	1.628e-01	1.628e-01	1.060e-01
2	2	nan	2.032e-01	1.604e-01	9.630e-02	9.630e-02
2	3	nan	2.526e-02	2.526e-02	2.526e-02	2.526e-02
2	4	nan	2.540e-01	9.337e-02	9.069e-02	6.087e-02
2	5	nan	nan	nan	nan	1.635e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	3.474e-01
3	1	nan	nan	nan	nan	2.293e-01
3	2	nan	3.617e-01	2.359e-01	2.186e-01	2.186e-01
3	3	nan	nan	1.258e-01	1.258e-01	7.528e-02
3	4	nan	nan	1.144e-01	1.049e-01	1.001e-01
3	5	nan	nan	nan	nan	6.748e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
