x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	5.281e-01	2.302e-01	2.302e-01
0	1	5.255e-01	2.516e-01	3.983e-02	3.983e-02	3.983e-02
0	2	5.011e-01	1.067e-01	2.683e-02	1.780e-02	1.780e-02
0	3	2.506e-01	1.267e-01	6.399e-02	6.399e-02	5.877e-02
0	4	nan	1.535e-01	1.257e-01	1.196e-01	1.196e-01
0	5	nan	nan	nan	1.133e-01	8.474e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	7.471e-02	7.471e-02	7.471e-02
1	1	6.595e-01	2.314e-01	2.290e-01	2.290e-01	5.251e-02
1	2	5.011e-01	9.389e-02	9.389e-02	4.754e-02	1.553e-02
1	3	6.685e-01	1.681e-02	1.681e-02	1.681e-02	1.681e-02
1	4	nan	2.580e-01	5.628e-02	5.628e-02	5.628e-02
1	5	nan	nan	5.085e-01	6.856e-02	6.856e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	3.279e-01	2.401e-01	2.288e-01
2	1	nan	3.149e-01	2.426e-01	2.280e-01	1.828e-01
2	2	6.736e-01	6.363e-02	6.363e-02	6.363e-02	3.849e-02
2	3	6.625e-01	2.331e-01	2.331e-01	1.857e-01	5.275e-02
2	4	nan	1.715e-01	1.271e-01	1.271e-01	9.184e-02
2	5	nan	nan	nan	2.270e-01	1.628e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	6.511e-01
3	1	nan	2.311e-01	2.311e-01	1.777e-01	1.777e-01
3	2	nan	3.173e-01	2.294e-01	1.400e-01	6.912e-02
3	3	nan	2.592e-01	5.597e-02	5.597e-02	5.597e-02
3	4	nan	1.636e-01	1.181e-01	1.181e-01	3.094e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
