x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	1.388e-01	1.388e-01
0	1	3.580e-01	1.241e-01	4.390e-03	4.390e-03	4.390e-03
0	2	5.221e-01	4.543e-02	1.178e-02	1.178e-02	2.844e-03
0	3	4.031e-01	1.054e-01	7.294e-02	5.702e-02	2.277e-02
0	4	nan	2.339e-01	2.099e-01	8.742e-02	8.742e-02
0	5	nan	nan	nan	nan	2.277e-01
0	6	nan	nan	nan	nan	1.225e-01
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	8.226e-02	7.692e-02
1	1	8.046e-01	2.389e-01	2.006e-01	1.199e-01	2.186e-02
1	2	5.062e-01	6.192e-02	3.288e-02	2.097e-02	2.097e-02
1	3	6.562e-01	9.563e-02	2.820e-02	2.820e-02	2.820e-02
1	4	nan	2.556e-01	1.278e-01	1.278e-01	1.278e-01
1	5	nan	nan	nan	nan	1.238e-01
1	6	nan	nan	nan	nan	6.606e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	6.513e-01	2.292e-01
2	1	nan	2.691e-01	1.224e-01	7.430e-02	7.430e-02
2	2	nan	1.537e-01	7.791e-02	7.791e-02	7.791e-02
2	3	nan	5.610e-02	5.610e-02	5.610e-02	3.982e-02
2	4	nan	nan	1.210e-01	1.210e-01	9.999e-02
2	5	nan	nan	nan	nan	1.192e-01
2	6	nan	nan	nan	nan	5.100e-02
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	2.302e-01	2.293e-01	2.285e-01
3	2	nan	4.481e-02	4.481e-02	4.481e-02	2.647e-02
3	3	nan	7.610e-02	7.610e-02	7.610e-02	7.610e-02
3	4	nan	nan	1.502e-01	1.236e-01	9.960e-02
3	5	nan	nan	nan	nan	7.766e-02
3	6	nan	nan	nan	nan	7.139e-02
3	7	nan	nan	nan	nan	nan
