x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	2.978e-01	2.274e-01
0	1	6.396e-01	1.793e-01	1.760e-01	1.104e-01	1.875e-02
0	2	6.536e-01	7.596e-02	1.006e-02	1.006e-02	8.751e-03
0	3	5.772e-01	1.253e-01	9.051e-02	1.209e-02	5.149e-03
0	4	nan	1.255e-01	5.900e-02	2.506e-02	1.505e-02
0	5	nan	2.272e-01	1.025e-01	1.025e-01	3.847e-02
0	6	nan	nan	nan	1.264e-01	6.577e-02
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	5.440e-01	2.306e-01
1	1	6.642e-01	1.286e-01	4.330e-02	4.527e-03	4.527e-03
1	2	5.568e-01	1.624e-01	4.470e-02	3.024e-02	3.024e-02
1	3	6.605e-01	2.116e-01	6.989e-02	6.989e-02	6.128e-02
1	4	nan	7.268e-02	3.059e-02	3.059e-02	1.061e-02
1	5	nan	1.080e-01	1.001e-01	9.853e-02	2.944e-02
1	6	nan	nan	1.411e-01	1.289e-02	4.517e-03
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	2.078e-01
2	1	nan	2.154e-01	1.016e-01	1.016e-01	1.016e-01
2	2	nan	2.287e-01	6.962e-02	6.962e-02	4.280e-02
2	3	nan	1.058e-01	8.276e-02	2.682e-02	2.682e-02
2	4	nan	1.110e-01	1.057e-01	1.047e-01	6.369e-02
2	5	nan	1.585e-01	1.025e-01	8.480e-03	8.480e-03
2	6	nan	nan	8.230e-02	1.591e-02	1.591e-02
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	1.610e-01
3	1	nan	4.444e-01	2.290e-01	2.290e-01	7.134e-02
3	2	nan	1.682e-01	1.682e-01	1.261e-01	1.261e-01
3	3	nan	6.786e-01	9.850e-02	9.850e-02	1.518e-02
3	4	nan	nan	1.520e-01	1.520e-01	1.520e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
