x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	5.002e-01	1.194e-01	1.002e-01
0	1	6.524e-01	9.850e-02	9.850e-02	9.850e-02	1.603e-02
0	2	4.407e-01	7.128e-02	1.309e-02	1.309e-02	1.309e-02
0	3	5.301e-01	1.001e-01	4.535e-02	8.073e-03	8.073e-03
0	4	6.545e-01	7.226e-02	5.196e-02	1.356e-02	1.356e-02
0	5	nan	nan	4.206e-01	2.285e-01	5.318e-03
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	3.444e-01	1.623e-01
1	1	nan	2.935e-01	1.224e-01	1.224e-01	7.691e-02
1	2	6.548e-01	1.111e-01	1.070e-01	6.712e-02	2.240e-02
1	3	6.019e-01	2.162e-02	2.162e-02	2.162e-02	2.162e-02
1	4	nan	4.765e-01	2.722e-01	1.907e-01	1.889e-02
1	5	nan	nan	2.482e-01	3.516e-02	3.055e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	6.552e-01	2.643e-01
2	1	nan	4.351e-01	1.639e-01	1.042e-01	8.773e-02
2	2	nan	3.693e-01	2.281e-01	6.510e-02	2.405e-02
2	3	6.872e-01	2.215e-01	7.766e-02	1.934e-02	1.934e-02
2	4	nan	3.431e-01	1.428e-01	7.794e-02	2.961e-03
2	5	nan	nan	1.885e-01	1.992e-02	1.992e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	6.502e-01
3	1	nan	nan	3.719e-01	2.361e-01	2.361e-01
3	2	nan	nan	2.293e-01	2.293e-01	9.896e-02
3	3	nan	1.048e-01	1.048e-01	1.048e-01	9.524e-02
3	4	nan	1.429e-01	5.608e-02	3.339e-02	3.339e-02
3	5	nan	nan	2.939e-01	6.935e-02	1.118e-03
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
