x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	2.753e-01	1.471e-01	5.761e-02	5.761e-02
0	1	6.509e-01	1.278e-01	9.795e-02	9.795e-02	2.195e-02
0	2	2.268e-01	1.087e-01	5.826e-02	2.017e-02	2.017e-02
0	3	3.333e-01	8.506e-02	1.602e-02	1.348e-02	3.922e-03
0	4	nan	5.434e-02	3.723e-02	3.723e-02	3.686e-03
0	5	nan	nan	nan	1.565e-03	1.565e-03
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	5.155e-01	3.168e-01	6.440e-02
1	1	nan	1.398e-01	8.350e-02	6.936e-02	1.621e-02
1	2	6.545e-01	6.667e-02	6.667e-02	4.465e-02	1.636e-02
1	3	4.383e-01	2.412e-01	1.835e-01	2.360e-02	1.238e-02
1	4	6.801e-01	1.276e-01	8.898e-02	3.238e-02	1.129e-02
1	5	nan	nan	nan	6.498e-02	2.627e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	2.033e-01	5.938e-02	4.971e-02
2	1	nan	4.845e-01	7.289e-02	7.289e-02	2.547e-02
2	2	6.501e-01	2.439e-01	9.611e-02	9.611e-02	6.820e-02
2	3	nan	8.791e-02	2.247e-02	6.593e-03	6.593e-03
2	4	nan	nan	2.589e-02	2.270e-02	1.786e-02
2	5	nan	nan	nan	2.325e-01	1.194e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	1.753e-01
3	1	nan	6.276e-01	2.274e-01	2.274e-01	1.152e-01
3	2	nan	2.314e-01	2.278e-01	1.965e-01	8.630e-02
3	3	nan	nan	nan	2.331e-01	1.459e-01
3	4	nan	nan	nan	nan	nan
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
