x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	1.580e-01	1.580e-01	1.048e-01	9.816e-02
0	1	1.958e-01	1.012e-01	9.859e-02	9.859e-02	9.649e-02
0	2	4.273e-01	1.325e-01	9.716e-02	3.771e-02	2.188e-02
0	3	6.521e-01	5.177e-02	5.177e-02	2.524e-02	8.213e-03
0	4	nan	1.526e-01	1.370e-01	3.536e-02	2.594e-02
0	5	nan	nan	9.792e-02	9.639e-02	1.103e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	3.623e-01	1.173e-01	1.004e-01	1.004e-01
1	1	6.785e-01	1.052e-01	1.052e-01	1.004e-01	9.982e-02
1	2	5.246e-01	1.653e-01	2.137e-02	6.639e-03	6.639e-03
1	3	6.546e-01	1.069e-01	9.967e-02	7.207e-02	1.890e-02
1	4	nan	1.055e-01	1.055e-01	1.001e-01	3.830e-02
1	5	nan	2.299e-01	9.872e-02	1.148e-02	1.148e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	1.012e-01	1.012e-01	1.012e-01	1.012e-01
2	1	nan	1.266e-01	5.379e-02	5.379e-02	3.292e-02
2	2	nan	1.093e-01	1.093e-01	1.093e-01	5.838e-02
2	3	6.859e-01	1.002e-01	5.381e-02	2.238e-02	1.688e-02
2	4	nan	nan	2.410e-01	1.018e-01	2.523e-02
2	5	nan	nan	2.199e-02	1.896e-02	1.896e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.737e-01	1.036e-01
3	1	nan	nan	2.341e-01	1.884e-01	7.432e-02
3	2	nan	nan	2.322e-01	1.294e-01	1.245e-01
3	3	nan	1.359e-01	1.160e-01	1.558e-02	1.558e-02
3	4	nan	nan	1.357e-01	1.357e-01	4.423e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
