x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	9.470e-02	9.470e-02
0	1	2.789e-01	9.795e-02	9.795e-02	9.795e-02	7.310e-03
0	2	3.578e-01	1.166e-01	2.763e-02	2.763e-02	2.328e-03
0	3	5.398e-01	2.092e-01	7.079e-02	5.751e-02	1.073e-02
0	4	nan	1.309e-01	1.309e-01	1.309e-01	1.085e-01
0	5	nan	nan	9.995e-02	9.995e-02	9.995e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	9.081e-03	9.081e-03
1	1	6.663e-01	3.254e-02	3.254e-02	3.254e-02	3.254e-02
1	2	6.580e-01	7.073e-02	1.827e-02	1.827e-02	1.827e-02
1	3	5.638e-01	6.666e-02	5.068e-02	3.205e-02	1.677e-02
1	4	nan	1.015e-01	2.763e-02	4.794e-03	4.794e-03
1	5	nan	nan	8.307e-02	7.520e-02	4.378e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	2.625e-01	1.587e-01
2	1	nan	5.622e-01	1.026e-01	3.483e-03	3.483e-03
2	2	6.603e-01	1.095e-01	4.631e-02	9.961e-03	9.961e-03
2	3	nan	1.540e-01	1.107e-01	1.042e-01	9.655e-03
2	4	nan	nan	2.291e-01	1.983e-02	1.878e-02
2	5	nan	nan	9.285e-02	7.523e-02	2.215e-02
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	2.953e-01	1.278e-01
3	1	nan	nan	nan	2.275e-01	7.614e-02
3	2	nan	nan	nan	2.281e-01	1.428e-01
3	3	nan	nan	1.147e-02	1.147e-02	1.147e-02
3	4	nan	nan	3.298e-02	1.243e-02	9.312e-03
3	5	nan	nan	2.379e-01	3.286e-02	4.229e-03
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
